pid,trial,physical_speed,visual_end_size,scenario,congruency
3,0,0,180,two-hand,
3,1,20,80,two-hand,
3,2,0,180,two-hand,
3,3,40,180,two-hand,
3,4,0,180,two-hand,
3,5,10,160,two-hand,
3,6,0,120,two-hand,
3,7,0,160,two-hand,
3,8,0,100,two-hand,
3,9,10,180,two-hand,
3,10,20,160,two-hand,
3,11,10,120,two-hand,
3,12,10,100,two-hand,
3,13,10,140,two-hand,
3,14,0,80,two-hand,
3,15,40,140,two-hand,
3,16,40,120,two-hand,
3,17,10,120,two-hand,
3,18,40,120,two-hand,
3,19,40,160,two-hand,
3,20,40,100,two-hand,
3,21,10,80,two-hand,
3,22,0,80,two-hand,
3,23,20,160,two-hand,
3,24,20,180,two-hand,
3,25,20,120,two-hand,
3,26,10,100,two-hand,
3,27,0,140,two-hand,
3,28,10,140,two-hand,
3,29,10,140,two-hand,
3,30,0,80,two-hand,
3,31,40,140,two-hand,
3,32,40,100,two-hand,
3,33,0,140,two-hand,
3,34,40,100,two-hand,
3,35,20,180,two-hand,
3,36,10,160,two-hand,
3,37,20,80,two-hand,
3,38,10,180,two-hand,
3,39,10,80,two-hand,
3,40,20,180,two-hand,
3,41,10,160,two-hand,
3,42,40,80,two-hand,
3,43,20,120,two-hand,
3,44,40,80,two-hand,
3,45,20,160,two-hand,
3,46,40,180,two-hand,
3,47,40,100,two-hand,
3,48,40,160,two-hand,
3,49,40,160,two-hand,
3,50,40,140,two-hand,
3,51,0,160,two-hand,
3,52,0,180,two-hand,
3,53,0,100,two-hand,
3,54,40,120,two-hand,
3,55,40,180,two-hand,
3,56,0,140,two-hand,
3,57,10,160,two-hand,
3,58,10,180,two-hand,
3,59,0,160,two-hand,
3,60,40,120,two-hand,
3,61,10,100,two-hand,
3,62,20,120,two-hand,
3,63,10,80,two-hand,
3,64,0,100,two-hand,
3,65,0,100,two-hand,
3,66,20,100,two-hand,
3,67,20,120,two-hand,
3,68,20,180,two-hand,
3,69,20,100,two-hand,
3,70,20,140,two-hand,
3,71,0,120,two-hand,
3,72,20,80,two-hand,
3,73,0,140,two-hand,
3,74,40,80,two-hand,
3,75,0,80,two-hand,
3,76,10,180,two-hand,
3,77,10,100,two-hand,
3,78,20,140,two-hand,
3,79,10,80,two-hand,
3,80,40,140,two-hand,
3,81,40,180,two-hand,
3,82,0,120,two-hand,
3,83,0,160,two-hand,
3,84,10,120,two-hand,
3,85,0,120,two-hand,
3,86,10,140,two-hand,
3,87,20,80,two-hand,
3,88,20,100,two-hand,
3,89,20,140,two-hand,
3,90,10,120,two-hand,
3,91,20,100,two-hand,
3,92,20,160,two-hand,
3,93,40,160,two-hand,
3,94,40,80,two-hand,
3,95,20,140,two-hand,
3,96,40,120,one-hand,
3,97,10,160,one-hand,
3,98,40,180,one-hand,
3,99,20,80,one-hand,
3,100,20,160,one-hand,
3,101,0,160,one-hand,
3,102,0,80,one-hand,
3,103,20,180,one-hand,
3,104,20,180,one-hand,
3,105,40,80,one-hand,
3,106,0,80,one-hand,
3,107,10,80,one-hand,
3,108,0,160,one-hand,
3,109,40,140,one-hand,
3,110,0,180,one-hand,
3,111,20,100,one-hand,
3,112,10,140,one-hand,
3,113,10,180,one-hand,
3,114,40,180,one-hand,
3,115,40,120,one-hand,
3,116,10,180,one-hand,
3,117,20,80,one-hand,
3,118,10,180,one-hand,
3,119,10,140,one-hand,
3,120,20,100,one-hand,
3,121,40,160,one-hand,
3,122,0,180,one-hand,
3,123,0,140,one-hand,
3,124,40,120,one-hand,
3,125,10,120,one-hand,
3,126,20,180,one-hand,
3,127,10,140,one-hand,
3,128,40,100,one-hand,
3,129,40,180,one-hand,
3,130,0,180,one-hand,
3,131,20,160,one-hand,
3,132,10,80,one-hand,
3,133,40,160,one-hand,
3,134,20,140,one-hand,
3,135,10,80,one-hand,
3,136,20,120,one-hand,
3,137,10,100,one-hand,
3,138,10,160,one-hand,
3,139,20,140,one-hand,
3,140,10,100,one-hand,
3,141,40,140,one-hand,
3,142,40,80,one-hand,
3,143,0,120,one-hand,
3,144,0,80,one-hand,
3,145,20,160,one-hand,
3,146,20,160,one-hand,
3,147,0,160,one-hand,
3,148,0,120,one-hand,
3,149,20,140,one-hand,
3,150,40,140,one-hand,
3,151,40,80,one-hand,
3,152,40,100,one-hand,
3,153,20,100,one-hand,
3,154,10,140,one-hand,
3,155,10,160,one-hand,
3,156,10,180,one-hand,
3,157,20,80,one-hand,
3,158,40,120,one-hand,
3,159,0,140,one-hand,
3,160,10,80,one-hand,
3,161,10,120,one-hand,
3,162,0,100,one-hand,
3,163,0,140,one-hand,
3,164,20,140,one-hand,
3,165,40,100,one-hand,
3,166,20,80,one-hand,
3,167,40,160,one-hand,
3,168,0,120,one-hand,
3,169,10,100,one-hand,
3,170,0,140,one-hand,
3,171,20,120,one-hand,
3,172,20,100,one-hand,
3,173,0,100,one-hand,
3,174,10,160,one-hand,
3,175,20,180,one-hand,
3,176,40,100,one-hand,
3,177,0,180,one-hand,
3,178,0,100,one-hand,
3,179,40,140,one-hand,
3,180,20,120,one-hand,
3,181,0,100,one-hand,
3,182,40,160,one-hand,
3,183,40,80,one-hand,
3,184,20,120,one-hand,
3,185,40,180,one-hand,
3,186,0,120,one-hand,
3,187,10,120,one-hand,
3,188,10,100,one-hand,
3,189,0,80,one-hand,
3,190,10,120,one-hand,
3,191,0,160,one-hand,
