pid,trial,visualSize,scenario,direction,congruency,time,distance
8,0,90,one-hand,expand,1,1.44973,
8,1,160,one-hand,expand,0,1.589327,
8,2,180,one-hand,expand,0,1.226527,
8,3,140,one-hand,expand,1,1.464186,
8,4,80,one-hand,expand,1,1.504249,
8,5,170,one-hand,expand,0,1.171398,
8,6,90,one-hand,expand,1,1.32508,
8,7,120,one-hand,expand,0,1.545447,
8,8,90,one-hand,expand,1,1.40623,
8,9,80,one-hand,expand,1,1.394683,
8,10,110,one-hand,expand,1,1.324745,
8,11,100,one-hand,expand,1,1.308905,
8,12,120,one-hand,expand,1,1.450815,
8,13,100,one-hand,expand,1,1.464202,
8,14,150,one-hand,expand,0,2.424293,
8,15,100,one-hand,expand,1,1.226923,
8,16,80,one-hand,expand,1,1.324569,
8,17,130,one-hand,expand,1,1.547479,
8,18,160,one-hand,expand,0,1.407906,
8,19,170,one-hand,expand,1,10.35636,
8,20,150,one-hand,expand,1,7.636863,
8,21,180,one-hand,expand,1,1.000542,
8,22,160,one-hand,expand,1,3.855294,
8,23,110,one-hand,expand,1,1.00242,
8,24,140,one-hand,expand,1,4.439636,
8,25,160,one-hand,expand,1,0.9323071,
8,26,110,one-hand,expand,1,0.9179196,
8,27,120,one-hand,expand,1,0.9042881,
8,28,170,one-hand,expand,1,1.071251,
8,29,180,one-hand,expand,1,1.125976,
8,30,80,one-hand,expand,1,1.099851,
8,31,80,one-hand,expand,1,0.8632513,
8,32,130,one-hand,expand,1,1.336491,
8,33,90,one-hand,expand,1,1.057752,
8,34,100,one-hand,expand,1,1.168937,
8,35,110,one-hand,expand,1,0.9599344,
8,36,140,one-hand,expand,1,0.8347988,
8,37,130,one-hand,expand,1,0.7935443,
8,38,150,one-hand,expand,1,0.8630806,
8,39,160,one-hand,expand,0,1.529924,
8,40,100,one-hand,expand,1,0.8898249,
8,41,140,one-hand,expand,1,1.21093,
8,42,90,one-hand,expand,1,1.210303,
8,43,120,one-hand,expand,1,0.9046993,
8,44,180,one-hand,expand,0,1.462002,
8,45,180,one-hand,expand,0,0.8203062,
8,46,150,one-hand,expand,1,1.336882,
8,47,130,one-hand,expand,1,0.9316764,
8,48,130,one-hand,expand,1,0.7378713,
8,49,170,one-hand,expand,1,0.7658508,
8,50,120,one-hand,expand,1,0.8624666,
8,51,170,one-hand,expand,0,2.449082,
8,52,150,one-hand,expand,0,1.238144,
8,53,140,one-hand,expand,1,1.0576,
8,54,110,one-hand,expand,1,0.7368481,
8,55,130,two-hand,expand,1,0.9323184,0.2183678
8,56,140,two-hand,expand,1,1.014925,0.2766956
8,57,120,two-hand,expand,0,2.936461,0.2861546
8,58,80,two-hand,expand,1,0.989201,0.2229847
8,59,160,two-hand,expand,1,0.9730699,0.236088
8,60,80,two-hand,expand,1,0.9189352,0.2490542
8,61,150,two-hand,expand,1,1.251351,0.2846993
8,62,150,two-hand,expand,1,2.703168,0.3135988
8,63,90,two-hand,expand,1,1.072371,0.25194
8,64,150,two-hand,expand,1,0.9866138,0.2992264
8,65,110,two-hand,expand,1,1.029803,0.2517398
8,66,180,two-hand,expand,1,0.9730439,0.336287
8,67,80,two-hand,expand,1,2.541688,0.2338078
8,68,150,two-hand,expand,1,1.446989,0.262428
8,69,130,two-hand,expand,1,1.071638,0.2278053
8,70,180,two-hand,expand,1,1.015522,0.3038253
8,71,90,two-hand,expand,1,2.755664,0.2112976
8,72,180,two-hand,expand,1,1.299902,0.2979212
8,73,120,two-hand,expand,1,0.911459,0.2491781
8,74,160,two-hand,expand,1,0.820232,0.2571898
8,75,100,two-hand,expand,0,1.169139,0.2357685
8,76,160,two-hand,expand,1,0.8625988,0.2945138
8,77,180,two-hand,expand,1,0.9463268,0.3170147
8,78,120,two-hand,expand,1,1.001989,0.2465698
8,79,90,two-hand,expand,1,1.015891,0.2116345
8,80,140,two-hand,expand,1,0.904635,0.2277733
8,81,160,two-hand,expand,1,1.349928,0.2511994
8,82,140,two-hand,expand,1,0.9174441,0.2463808
8,83,100,two-hand,expand,0,1.002225,0.2181902
8,84,170,two-hand,expand,1,0.9046874,0.262505
8,85,100,two-hand,expand,1,0.9178206,0.2181161
8,86,110,two-hand,expand,1,1.01942,0.2134544
8,87,110,two-hand,expand,0,1.392107,0.2274038
8,88,120,two-hand,expand,0,1.865163,0.2338045
8,89,120,two-hand,expand,1,1.141003,0.2059896
8,90,100,two-hand,expand,0,1.865426,0.2204786
8,91,140,two-hand,expand,1,1.085949,0.2131899
8,92,140,two-hand,expand,1,1.141266,0.2297614
8,93,80,two-hand,expand,0,1.113279,0.2086323
8,94,170,two-hand,expand,1,1.558699,0.2437669
8,95,130,two-hand,expand,1,1.099226,0.2416167
8,96,130,two-hand,expand,1,1.34893,0.2444784
8,97,170,two-hand,expand,1,1.114026,0.3194038
8,98,110,two-hand,expand,1,1.711676,0.2468998
8,99,90,two-hand,expand,0,1.169359,0.2235049
8,100,110,two-hand,expand,0,2.403161,0.2039058
8,101,130,two-hand,expand,0,1.378465,0.2115186
8,102,170,two-hand,expand,1,1.044325,0.2372796
8,103,100,two-hand,expand,0,1.712039,0.2376914
8,104,180,two-hand,expand,,,
8,105,80,two-hand,expand,,,
8,106,160,two-hand,expand,,,
8,107,150,two-hand,expand,,,
8,108,90,two-hand,expand,,,
8,109,170,two-hand,expand,,,
