pid,trial,physical_speed,visual_end_size,scenario,congruency
2,0,-20,45,one-hand,
2,1,0,60,one-hand,
2,2,-20,60,one-hand,
2,3,-40,40,one-hand,
2,4,0,40,one-hand,
2,5,-20,55,one-hand,
2,6,-10,50,one-hand,
2,7,-10,40,one-hand,
2,8,-40,35,one-hand,
2,9,-10,50,one-hand,
2,10,-20,40,one-hand,
2,11,0,50,one-hand,
2,12,-20,60,one-hand,
2,13,0,40,one-hand,
2,14,-10,55,one-hand,
2,15,-20,60,one-hand,
2,16,-10,40,one-hand,
2,17,-10,45,one-hand,
2,18,-10,50,one-hand,
2,19,0,45,one-hand,
2,20,-10,55,one-hand,
2,21,0,50,one-hand,
2,22,0,35,one-hand,
2,23,0,60,one-hand,
2,24,0,40,one-hand,
2,25,-40,60,one-hand,
2,26,-40,45,one-hand,
2,27,-40,35,one-hand,
2,28,-40,50,one-hand,
2,29,0,50,one-hand,
2,30,-10,60,one-hand,
2,31,-20,40,one-hand,
2,32,0,35,one-hand,
2,33,-40,45,one-hand,
2,34,0,45,one-hand,
2,35,-20,55,one-hand,
2,36,-10,45,one-hand,
2,37,-40,55,one-hand,
2,38,-20,35,one-hand,
2,39,-20,50,one-hand,
2,40,0,55,one-hand,
2,41,-10,35,one-hand,
2,42,-20,35,one-hand,
2,43,0,45,one-hand,
2,44,-20,50,one-hand,
2,45,-20,40,one-hand,
2,46,-10,55,one-hand,
2,47,-40,50,one-hand,
2,48,-20,40,one-hand,
2,49,-40,40,one-hand,
2,50,0,50,one-hand,
2,51,-20,55,one-hand,
2,52,-40,35,one-hand,
2,53,-20,45,one-hand,
2,54,0,55,one-hand,
2,55,-40,50,one-hand,
2,56,-10,60,one-hand,
2,57,-20,35,one-hand,
2,58,-10,35,one-hand,
2,59,0,60,one-hand,
2,60,-20,45,one-hand,
2,61,-10,40,one-hand,
2,62,-40,40,one-hand,
2,63,0,40,one-hand,
2,64,-40,55,one-hand,
2,65,-40,55,one-hand,
2,66,0,35,one-hand,
2,67,-10,55,one-hand,
2,68,-40,55,one-hand,
2,69,-10,60,one-hand,
2,70,-10,60,one-hand,
2,71,-20,45,one-hand,
2,72,-40,35,one-hand,
2,73,-10,35,one-hand,
2,74,0,35,one-hand,
2,75,-40,60,one-hand,
2,76,-10,45,one-hand,
2,77,0,55,one-hand,
2,78,-20,50,one-hand,
2,79,-10,45,one-hand,
2,80,0,45,one-hand,
2,81,0,55,one-hand,
