pid,trial,visualSize,scenario,direction,congruency,time,distance
9,0,52,one-hand,shrink,1,1.160216,
9,1,48,one-hand,shrink,1,1.103321,
9,2,54,one-hand,shrink,1,1.185568,
9,3,48,one-hand,shrink,1,1.311578,
9,4,52,one-hand,shrink,1,1.295475,
9,5,60,one-hand,shrink,1,5.557892,
9,6,44,one-hand,shrink,1,1.98022,
9,7,46,one-hand,shrink,1,1.256127,
9,8,50,one-hand,shrink,1,1.186849,
9,9,48,one-hand,shrink,1,1.492392,
9,10,54,one-hand,shrink,1,1.311809,
9,11,56,one-hand,shrink,1,1.269633,
9,12,42,one-hand,shrink,1,1.283052,
9,13,56,one-hand,shrink,1,1.214192,
9,14,58,one-hand,shrink,1,1.312137,
9,15,60,one-hand,shrink,1,1.409104,
9,16,44,one-hand,shrink,1,1.227385,
9,17,48,one-hand,shrink,1,1.199957,
9,18,40,one-hand,shrink,1,1.325779,
9,19,48,one-hand,shrink,1,1.047262,
9,20,54,one-hand,shrink,1,1.199848,
9,21,52,one-hand,shrink,1,1.157615,
9,22,60,one-hand,shrink,1,1.186047,
9,23,44,one-hand,shrink,1,7.868552,
9,24,46,one-hand,shrink,1,1.269549,
9,25,56,one-hand,shrink,1,11.66441,
9,26,56,one-hand,shrink,1,1.453991,
9,27,46,one-hand,shrink,1,1.392769,
9,28,46,one-hand,shrink,1,1.33675,
9,29,50,one-hand,shrink,1,1.100261,
9,30,60,one-hand,shrink,1,1.35041,
9,31,54,one-hand,shrink,1,1.489578,
9,32,40,one-hand,shrink,1,1.169417,
9,33,52,one-hand,shrink,1,1.294676,
9,34,40,one-hand,shrink,1,1.531404,
9,35,42,one-hand,shrink,1,1.391257,
9,36,58,one-hand,shrink,1,1.61465,
9,37,58,one-hand,shrink,1,48.05845,
9,38,58,one-hand,shrink,1,1.670376,
9,39,56,one-hand,shrink,1,1.879632,
9,40,42,one-hand,shrink,1,1.768028,
9,41,58,one-hand,shrink,1,1.419522,
9,42,50,one-hand,shrink,1,1.336343,
9,43,42,one-hand,shrink,1,1.670848,
9,44,40,one-hand,shrink,1,1.3366,
9,45,50,one-hand,shrink,1,1.336391,
9,46,40,one-hand,shrink,1,1.670879,
9,47,44,one-hand,shrink,1,1.405775,
9,48,60,one-hand,shrink,1,1.740241,
9,49,44,one-hand,shrink,1,1.5036,
9,50,46,one-hand,shrink,1,1.462255,
9,51,52,one-hand,shrink,1,1.823875,
9,52,42,one-hand,shrink,1,1.377787,
9,53,50,one-hand,shrink,1,1.461772,
9,54,54,one-hand,shrink,1,1.781539,
9,55,46,two-hand,shrink,0,2.993394,0.2241934
9,56,58,two-hand,shrink,0,4.134802,0.2472321
9,57,60,two-hand,shrink,1,2.143805,0.238156
9,58,46,two-hand,shrink,1,5.498331,0.2373635
9,59,52,two-hand,shrink,1,2.022348,0.2575302
9,60,54,two-hand,shrink,1,3.272123,0.2337631
9,61,50,two-hand,shrink,0,3.981455,0.2417547
9,62,48,two-hand,shrink,0,3.146291,0.2246783
9,63,52,two-hand,shrink,0,2.798378,0.2280214
9,64,48,two-hand,shrink,1,3.466366,0.2402722
9,65,54,two-hand,shrink,1,2.701036,0.2204209
9,66,60,two-hand,shrink,1,2.840062,0.2244614
9,67,56,two-hand,shrink,0,3.186898,0.2213358
9,68,58,two-hand,shrink,0,2.106633,0.2403238
9,69,46,two-hand,shrink,1,3.661677,0.2287462
9,70,50,two-hand,shrink,1,1.809721,0.2215475
9,71,40,two-hand,shrink,1,1.865126,0.2290357
9,72,50,two-hand,shrink,1,2.163681,0.2299787
9,73,42,two-hand,shrink,1,1.642654,0.2220384
9,74,40,two-hand,shrink,1,2.102265,0.2264669
9,75,56,two-hand,shrink,1,1.615014,0.2192792
9,76,60,two-hand,shrink,1,1.948873,0.2141836
9,77,60,two-hand,shrink,1,1.994415,0.2225889
9,78,52,two-hand,shrink,1,2.022574,0.2115813
9,79,48,two-hand,shrink,1,2.185905,0.2189281
9,80,40,two-hand,shrink,1,1.280167,0.2131378
9,81,52,two-hand,shrink,1,1.851903,0.2189381
9,82,54,two-hand,shrink,0,2.032257,0.2196983
9,83,54,two-hand,shrink,1,1.837344,0.2175993
9,84,44,two-hand,shrink,1,1.434133,0.2167411
9,85,56,two-hand,shrink,1,1.517153,0.2156337
9,86,50,two-hand,shrink,1,1.827719,0.215426
9,87,58,two-hand,shrink,1,1.809465,0.2039178
9,88,46,two-hand,shrink,0,2.06046,0.2142345
9,89,48,two-hand,shrink,1,3.633528,0.2080705
9,90,46,two-hand,shrink,1,1.531403,0.2078632
9,91,60,two-hand,shrink,1,1.461777,0.2140625
9,92,42,two-hand,shrink,1,1.461781,0.2185469
9,93,54,two-hand,shrink,0,2.812385,0.2353793
9,94,44,two-hand,shrink,0,2.060451,0.2178503
9,95,56,two-hand,shrink,1,1.656677,0.2205445
9,96,52,two-hand,shrink,0,1.587296,0.1981996
9,97,42,two-hand,shrink,1,1.503568,0.2129327
9,98,44,two-hand,shrink,1,2.046153,0.2210999
9,99,58,two-hand,shrink,0,3.939801,0.2348614
9,100,40,two-hand,shrink,1,1.489536,0.2182715
9,101,58,two-hand,shrink,1,1.409823,0.200172
9,102,50,two-hand,shrink,1,1.475475,0.1981982
9,103,56,two-hand,shrink,1,1.461553,0.2275243
9,104,42,two-hand,shrink,1,1.377782,0.203446
9,105,48,two-hand,shrink,1,1.503601,0.2197965
9,106,44,two-hand,shrink,1,1.520705,0.2230585
9,107,42,two-hand,shrink,1,4.222859,0.2128541
9,108,40,two-hand,shrink,1,1.544681,0.2060032
9,109,44,two-hand,shrink,1,1.392439,0.2039002
