pid,trial,visualSize,scenario,direction,congruency,time,distance
7,0,160,two-hand,expand,1,4.400298,0.3673409
7,1,80,two-hand,expand,1,4.623785,0.2264279
7,2,130,two-hand,expand,1,4.178384,0.290112
7,3,80,two-hand,expand,0,3.24702,0.2499338
7,4,110,two-hand,expand,1,2.189868,0.2569761
7,5,120,two-hand,expand,1,4.318369,0.2806104
7,6,90,two-hand,expand,1,1.809629,0.2174003
7,7,160,two-hand,expand,1,1.405815,0.363104
7,8,80,two-hand,expand,0,1.769187,0.1869758
7,9,90,two-hand,expand,1,1.670755,0.2139086
7,10,140,two-hand,expand,1,2.32427,0.303966
7,11,100,two-hand,expand,1,1.253179,0.2317759
7,12,180,two-hand,expand,0,2.310611,0.3062822
7,13,110,two-hand,expand,1,1.913701,0.2408572
7,14,140,two-hand,expand,1,1.9418,0.2577607
7,15,120,two-hand,expand,1,1.586086,0.2457775
7,16,140,two-hand,expand,1,3.173359,0.2736016
7,17,90,two-hand,expand,1,1.531076,0.2251422
7,18,100,two-hand,expand,1,1.893266,0.2252146
7,19,90,two-hand,expand,1,1.044261,0.2022341
7,20,180,two-hand,expand,1,2.616863,0.3462578
7,21,80,two-hand,expand,1,2.08805,0.2030586
7,22,140,two-hand,expand,1,1.739869,0.2990407
7,23,170,two-hand,expand,1,1.656221,0.2866574
7,24,150,two-hand,expand,1,1.684304,0.2941156
7,25,80,two-hand,expand,1,2.137758,0.2111887
7,26,180,two-hand,expand,1,1.615019,0.3534321
7,27,130,two-hand,expand,1,1.976524,0.2910827
7,28,180,two-hand,expand,1,1.656555,0.2204283
7,29,120,two-hand,expand,1,1.851892,0.2685207
7,30,170,two-hand,expand,1,1.600775,0.227019
7,31,160,two-hand,expand,1,1.76821,0.2129289
7,32,150,two-hand,expand,1,1.740731,0.3039334
7,33,120,two-hand,expand,1,1.740509,0.2419086
7,34,110,two-hand,expand,1,1.252198,0.2427951
7,35,130,two-hand,expand,1,2.310713,0.2650737
7,36,130,two-hand,expand,1,1.592881,0.2732592
7,37,90,two-hand,expand,0,1.725945,0.2375773
7,38,170,two-hand,expand,1,1.669008,0.3768962
7,39,180,two-hand,expand,1,1.532424,0.3651847
7,40,170,two-hand,expand,1,1.573058,0.2373319
7,41,100,two-hand,expand,1,1.740519,0.249101
7,42,140,two-hand,expand,1,1.433218,0.2321054
7,43,130,two-hand,expand,1,1.224873,0.2654247
7,44,110,two-hand,expand,0,1.600487,0.2337579
7,45,150,two-hand,expand,1,1.350944,0.3171741
7,46,160,two-hand,expand,1,1.196478,0.2429878
7,47,150,two-hand,expand,1,1.266251,0.3119455
7,48,170,two-hand,expand,1,3.354894,0.2951285
7,49,120,two-hand,expand,1,1.474977,0.2292556
7,50,100,two-hand,expand,1,1.169189,0.2188344
7,51,110,two-hand,expand,1,1.113578,0.2632404
7,52,100,two-hand,expand,1,1.65691,0.2236255
7,53,150,two-hand,expand,1,1.238775,0.2740256
7,54,160,two-hand,expand,1,1.335719,0.3109456
7,55,100,one-hand,expand,1,6.487797,
7,56,100,one-hand,expand,1,1.697794,
7,57,150,one-hand,expand,1,2.07412,
7,58,90,one-hand,expand,1,3.104015,
7,59,130,one-hand,expand,1,1.127594,
7,60,80,one-hand,expand,0,1.182611,
7,61,140,one-hand,expand,1,1.572841,
7,62,170,one-hand,expand,1,1.767847,
7,63,180,one-hand,expand,1,2.240593,
7,64,160,one-hand,expand,1,1.364269,
7,65,80,one-hand,expand,0,1.990968,
7,66,160,one-hand,expand,1,1.920684,
7,67,170,one-hand,expand,1,1.42007,
7,68,150,one-hand,expand,1,1.196068,
7,69,100,one-hand,expand,1,2.088253,
7,70,170,one-hand,expand,1,1.266416,
7,71,90,one-hand,expand,0,1.183715,
7,72,120,one-hand,expand,1,1.002626,
7,73,140,one-hand,expand,1,1.14072,
7,74,130,one-hand,expand,1,1.085615,
7,75,110,one-hand,expand,1,1.962798,
7,76,130,one-hand,expand,1,1.322022,
7,77,160,one-hand,expand,1,2.046728,
7,78,120,one-hand,expand,0,1.44706,
7,79,120,one-hand,expand,1,1.406094,
7,80,80,one-hand,expand,0,3.188369,
7,81,180,one-hand,expand,1,1.41908,
7,82,80,one-hand,expand,1,1.447166,
7,83,180,one-hand,expand,1,1.029998,
7,84,130,one-hand,expand,1,1.099982,
7,85,110,one-hand,expand,0,1.404964,
7,86,120,one-hand,expand,1,1.461676,
7,87,130,one-hand,expand,1,1.781376,
7,88,170,one-hand,expand,1,2.477684,
7,89,80,one-hand,expand,1,1.294371,
7,90,140,one-hand,expand,1,1.266436,
7,91,100,one-hand,expand,0,1.238774,
7,92,160,one-hand,expand,1,1.781232,
7,93,150,one-hand,expand,1,1.057938,
7,94,180,one-hand,expand,0,2.435905,
7,95,110,one-hand,expand,1,0.1526924,
7,96,100,one-hand,expand,0,1.490038,
7,97,90,one-hand,expand,0,1.642386,
7,98,90,one-hand,expand,0,1.489449,
7,99,120,one-hand,expand,1,1.224977,
7,100,90,one-hand,expand,1,1.531291,
7,101,150,one-hand,expand,1,1.307794,
7,102,180,one-hand,expand,1,1.489615,
7,103,110,one-hand,expand,1,1.78181,
7,104,160,one-hand,expand,1,1.294375,
7,105,140,one-hand,expand,1,1.239286,
7,106,150,one-hand,expand,1,1.127152,
7,107,110,one-hand,expand,1,1.629302,
7,108,140,one-hand,expand,0,1.753926,
7,109,170,one-hand,expand,1,1.447746,
