pid,trial,physical_speed,visual_end_size,scenario,congruency
11,0,0,40,two-hand,
11,1,-20,40,two-hand,
11,2,0,55,two-hand,
11,3,-40,50,two-hand,
11,4,0,50,two-hand,
11,5,0,45,two-hand,
11,6,-40,50,two-hand,
11,7,0,45,two-hand,
11,8,-10,45,two-hand,
11,9,-10,35,two-hand,
11,10,-20,40,two-hand,
11,11,-20,35,two-hand,
11,12,-10,40,two-hand,
11,13,0,50,two-hand,
11,14,0,45,two-hand,
11,15,-20,55,two-hand,
11,16,-40,60,two-hand,
11,17,0,35,two-hand,
11,18,-20,45,two-hand,
11,19,-10,50,two-hand,
11,20,-10,55,two-hand,
11,21,-10,45,two-hand,
11,22,-10,50,two-hand,
11,23,0,55,two-hand,
11,24,-20,35,two-hand,
11,25,-40,40,two-hand,
11,26,-40,55,two-hand,
11,27,-20,35,two-hand,
11,28,-10,35,two-hand,
11,29,0,45,two-hand,
11,30,-40,60,two-hand,
11,31,-20,50,two-hand,
11,32,-40,45,two-hand,
11,33,-10,45,two-hand,
11,34,0,35,two-hand,
11,35,-40,55,two-hand,
11,36,-40,40,two-hand,
11,37,-10,55,two-hand,
11,38,-10,55,two-hand,
11,39,-20,35,two-hand,
11,40,-40,40,two-hand,
11,41,-10,50,two-hand,
11,42,-20,60,two-hand,
11,43,-40,50,two-hand,
11,44,-10,35,two-hand,
11,45,-10,35,two-hand,
11,46,-40,35,two-hand,
11,47,-40,35,two-hand,
11,48,0,50,two-hand,
11,49,0,60,two-hand,
11,50,-20,50,two-hand,
11,51,-40,55,two-hand,
11,52,-20,50,two-hand,
11,53,0,40,two-hand,
11,54,-10,60,two-hand,
11,55,-20,55,two-hand,
11,56,0,60,two-hand,
11,57,-20,45,two-hand,
11,58,-20,55,two-hand,
11,59,-20,60,two-hand,
11,60,-10,55,two-hand,
11,61,-20,50,two-hand,
11,62,-10,40,two-hand,
11,63,-40,50,two-hand,
11,64,-20,40,two-hand,
11,65,-10,40,two-hand,
11,66,-20,45,two-hand,
11,67,-40,60,two-hand,
11,68,-10,60,two-hand,
11,69,-40,35,two-hand,
11,70,-40,35,two-hand,
11,71,-40,45,two-hand,
11,72,-20,60,two-hand,
11,73,-10,40,two-hand,
11,74,-40,60,two-hand,
11,75,-20,45,two-hand,
11,76,-10,60,two-hand,
11,77,-10,60,two-hand,
11,78,-20,55,two-hand,
11,79,0,60,two-hand,
11,80,0,50,two-hand,
11,81,0,55,two-hand,
11,82,-20,40,two-hand,
11,83,-40,45,two-hand,
11,84,0,35,two-hand,
11,85,-20,60,two-hand,
11,86,-40,45,two-hand,
11,87,-10,45,two-hand,
11,88,-40,55,two-hand,
11,89,-40,40,two-hand,
11,90,-10,50,two-hand,
11,91,0,55,two-hand,
11,92,0,35,two-hand,
11,93,0,40,two-hand,
11,94,0,60,two-hand,
11,95,0,40,two-hand,
11,96,-40,60,one-hand,
11,97,-10,40,one-hand,
11,98,0,50,one-hand,
11,99,-20,50,one-hand,
11,100,0,45,one-hand,
11,101,-10,60,one-hand,
11,102,0,35,one-hand,
11,103,-10,35,one-hand,
11,104,-10,50,one-hand,
11,105,-20,60,one-hand,
11,106,-20,60,one-hand,
11,107,-40,45,one-hand,
11,108,-40,50,one-hand,
11,109,0,45,one-hand,
11,110,-20,60,one-hand,
11,111,0,60,one-hand,
11,112,-20,55,one-hand,
11,113,-40,45,one-hand,
11,114,-10,50,one-hand,
11,115,0,40,one-hand,
11,116,-10,55,one-hand,
11,117,0,60,one-hand,
11,118,0,50,one-hand,
11,119,0,60,one-hand,
11,120,-40,60,one-hand,
11,121,-20,50,one-hand,
11,122,0,55,one-hand,
11,123,-20,35,one-hand,
11,124,-10,35,one-hand,
11,125,0,50,one-hand,
11,126,0,35,one-hand,
11,127,-20,35,one-hand,
11,128,0,40,one-hand,
11,129,-40,35,one-hand,
11,130,-40,40,one-hand,
11,131,-10,50,one-hand,
11,132,-40,35,one-hand,
11,133,0,55,one-hand,
11,134,0,55,one-hand,
11,135,-10,45,one-hand,
11,136,0,35,one-hand,
11,137,-40,40,one-hand,
11,138,-20,60,one-hand,
11,139,-20,40,one-hand,
11,140,-20,55,one-hand,
11,141,-40,55,one-hand,
11,142,0,40,one-hand,
11,143,-20,45,one-hand,
11,144,-10,45,one-hand,
11,145,-10,50,one-hand,
11,146,-10,55,one-hand,
11,147,-40,50,one-hand,
11,148,-10,60,one-hand,
11,149,-20,55,one-hand,
11,150,-10,60,one-hand,
11,151,-40,60,one-hand,
11,152,-20,45,one-hand,
11,153,-40,35,one-hand,
11,154,-10,35,one-hand,
11,155,-20,50,one-hand,
11,156,-40,55,one-hand,
11,157,-40,60,one-hand,
11,158,-20,40,one-hand,
11,159,-40,55,one-hand,
11,160,-40,45,one-hand,
11,161,-10,40,one-hand,
11,162,-40,55,one-hand,
11,163,-20,45,one-hand,
11,164,-10,45,one-hand,
11,165,-10,35,one-hand,
11,166,-20,50,one-hand,
11,167,-10,55,one-hand,
11,168,-10,40,one-hand,
