pid,trial,visualSize,scenario,direction,congruency,time,distance
8,0,58,two-hand,shrink,1,3.274158,0.2360304
8,1,46,two-hand,shrink,1,1.81253,0.2190527
8,2,40,two-hand,shrink,0,1.771281,0.2257211
8,3,50,two-hand,shrink,0,1.881822,0.1947812
8,4,42,two-hand,shrink,0,1.254828,0.2246844
8,5,46,two-hand,shrink,1,1.464982,0.2071546
8,6,48,two-hand,shrink,0,1.297247,0.2364893
8,7,46,two-hand,shrink,1,0.9491471,0.2294491
8,8,48,two-hand,shrink,0,2.995962,0.2596647
8,9,42,two-hand,shrink,1,1.172152,0.2645614
8,10,54,two-hand,shrink,0,1.21334,0.2130657
8,11,52,two-hand,shrink,1,1.423297,0.2140821
8,12,54,two-hand,shrink,1,1.533929,0.2147236
8,13,44,two-hand,shrink,1,1.32441,0.214922
8,14,56,two-hand,shrink,0,1.269289,0.2161849
8,15,50,two-hand,shrink,0,1.046114,0.1926578
8,16,44,two-hand,shrink,0,0.9764336,0.2296642
8,17,48,two-hand,shrink,1,1.241318,0.2305528
8,18,56,two-hand,shrink,1,1.004878,0.2178897
8,19,48,two-hand,shrink,1,0.9768238,0.2202241
8,20,52,two-hand,shrink,1,0.9490526,0.2117244
8,21,52,two-hand,shrink,1,0.8934177,0.2174722
8,22,46,two-hand,shrink,1,1.0461,0.2149707
8,23,60,two-hand,shrink,1,1.367085,0.1866638
8,24,58,two-hand,shrink,1,1.57588,0.2215602
8,25,60,two-hand,shrink,0,1.032268,0.2041644
8,26,40,two-hand,shrink,0,1.923988,0.2236993
8,27,46,two-hand,shrink,1,1.714424,0.1932448
8,28,50,two-hand,shrink,1,1.060677,0.1884908
8,29,42,two-hand,shrink,1,1.15915,0.2004172
8,30,52,two-hand,shrink,1,1.073902,0.1953412
8,31,60,two-hand,shrink,1,1.728728,0.1980108
8,32,58,two-hand,shrink,1,1.296772,0.2242713
8,33,60,two-hand,shrink,1,1.018756,0.2214983
8,34,60,two-hand,shrink,1,0.9628385,0.2207662
8,35,52,two-hand,shrink,0,0.9908196,0.2039448
8,36,42,two-hand,shrink,0,0.9769482,0.2237445
8,37,56,two-hand,shrink,1,0.9907684,0.2193734
8,38,44,two-hand,shrink,0,0.8256987,0.2071911
8,39,58,two-hand,shrink,1,0.8512291,0.207492
8,40,50,two-hand,shrink,1,0.853175,0.2066599
8,41,50,two-hand,shrink,0,0.9645208,0.2059171
8,42,44,two-hand,shrink,1,0.9905679,0.210636
8,43,48,two-hand,shrink,0,0.8807734,0.2143499
8,44,56,two-hand,shrink,1,1.088885,0.2241518
8,45,40,two-hand,shrink,0,0.8516022,0.233792
8,46,40,two-hand,shrink,0,1.227723,0.2026655
8,47,44,two-hand,shrink,0,1.520476,0.1985909
8,48,58,two-hand,shrink,0,1.034277,0.1951966
8,49,54,two-hand,shrink,0,1.00535,0.2344641
8,50,54,two-hand,shrink,0,0.949186,0.2067923
8,51,56,two-hand,shrink,0,1.32506,0.2025754
8,52,54,two-hand,shrink,1,1.04716,0.2003798
8,53,42,two-hand,shrink,0,0.9075446,0.2046156
8,54,40,two-hand,shrink,0,1.198342,0.2046036
8,55,42,one-hand,shrink,1,1.116509,
8,56,60,one-hand,shrink,1,1.283724,
8,57,50,one-hand,shrink,1,1.492651,
8,58,48,one-hand,shrink,1,1.255581,
8,59,52,one-hand,shrink,1,1.242317,
8,60,42,one-hand,shrink,0,1.089024,
8,61,50,one-hand,shrink,1,1.477227,
8,62,52,one-hand,shrink,1,1.59041,
8,63,52,one-hand,shrink,1,1.214077,
8,64,60,one-hand,shrink,1,1.284411,
8,65,42,one-hand,shrink,1,1.54784,
8,66,44,one-hand,shrink,1,0.7684454,
8,67,52,one-hand,shrink,1,0.8516768,
8,68,60,one-hand,shrink,1,1.269725,
8,69,58,one-hand,shrink,1,1.325009,
8,70,52,one-hand,shrink,1,1.212922,
8,71,54,one-hand,shrink,1,1.381051,
8,72,56,one-hand,shrink,1,0.9084609,
8,73,48,one-hand,shrink,1,0.9494829,
8,74,48,one-hand,shrink,1,1.116533,
8,75,40,one-hand,shrink,0,0.8660333,
8,76,58,one-hand,shrink,1,1.018574,
8,77,46,one-hand,shrink,0,0.8656319,
8,78,50,one-hand,shrink,1,0.977279,
8,79,58,one-hand,shrink,1,0.9357456,
8,80,44,one-hand,shrink,1,1.419128,
8,81,60,one-hand,shrink,1,0.7131976,
8,82,50,one-hand,shrink,1,0.6570459,
8,83,56,one-hand,shrink,1,0.6991563,
8,84,56,one-hand,shrink,1,1.07445,
8,85,48,one-hand,shrink,0,2.077343,
8,86,42,one-hand,shrink,1,1.199798,
8,87,44,one-hand,shrink,0,1.380688,
8,88,60,one-hand,shrink,1,1.506217,
8,89,46,one-hand,shrink,1,1.255735,
8,90,44,one-hand,shrink,1,1.2279,
8,91,56,one-hand,shrink,1,1.241549,
8,92,48,one-hand,shrink,1,1.199592,
8,93,46,one-hand,shrink,1,1.364889,
8,94,58,one-hand,shrink,1,1.157989,
8,95,42,one-hand,shrink,1,1.266909,
8,96,40,one-hand,shrink,0,1.172446,
8,97,54,one-hand,shrink,1,0.8375657,
8,98,40,one-hand,shrink,0,0.9223621,
8,99,40,one-hand,shrink,1,1.479042,
8,100,46,one-hand,shrink,1,2.481173,
8,101,40,one-hand,shrink,1,1.395447,
8,102,54,one-hand,shrink,1,1.255944,
8,103,54,one-hand,shrink,1,1.200275,
8,104,54,one-hand,shrink,1,1.339279,
8,105,50,one-hand,shrink,1,1.144471,
8,106,58,one-hand,shrink,1,1.074795,
8,107,56,one-hand,shrink,1,1.450966,
8,108,44,one-hand,shrink,1,1.284993,
8,109,46,one-hand,shrink,1,1.381126,
