pid,trial,physical_speed,visual_end_size,scenario,congruency
10,0,10,140,one-hand,
10,1,40,120,one-hand,
10,2,0,100,one-hand,
10,3,40,180,one-hand,
10,4,20,140,one-hand,
10,5,20,180,one-hand,
10,6,20,100,one-hand,
10,7,10,160,one-hand,
10,8,20,140,one-hand,
10,9,20,160,one-hand,
10,10,20,160,one-hand,
10,11,10,180,one-hand,
10,12,10,140,one-hand,
10,13,10,120,one-hand,
10,14,0,100,one-hand,
10,15,40,100,one-hand,
10,16,20,140,one-hand,
10,17,20,160,one-hand,
10,18,40,100,one-hand,
10,19,40,80,one-hand,
10,20,10,180,one-hand,
10,21,0,180,one-hand,
10,22,40,160,one-hand,
10,23,0,160,one-hand,
10,24,0,180,one-hand,
10,25,40,80,one-hand,
10,26,10,120,one-hand,
10,27,0,140,one-hand,
10,28,10,180,one-hand,
10,29,0,80,one-hand,
10,30,40,120,one-hand,
10,31,0,160,one-hand,
10,32,0,120,one-hand,
10,33,10,160,one-hand,
10,34,0,180,one-hand,
10,35,0,140,one-hand,
10,36,20,100,one-hand,
10,37,0,120,one-hand,
10,38,10,100,one-hand,
10,39,0,180,one-hand,
10,40,40,180,one-hand,
10,41,40,80,one-hand,
10,42,40,100,one-hand,
10,43,10,160,one-hand,
10,44,10,120,one-hand,
10,45,40,100,one-hand,
10,46,20,180,one-hand,
10,47,10,120,one-hand,
10,48,10,80,one-hand,
10,49,20,80,one-hand,
10,50,40,140,one-hand,
10,51,0,100,one-hand,
10,52,20,120,one-hand,
10,53,20,100,one-hand,
10,54,10,140,one-hand,
10,55,0,140,one-hand,
10,56,10,80,one-hand,
10,57,40,140,one-hand,
10,58,0,80,one-hand,
10,59,40,160,one-hand,
10,60,40,160,one-hand,
10,61,10,180,one-hand,
10,62,0,160,one-hand,
10,63,20,180,one-hand,
10,64,40,120,one-hand,
10,65,20,120,one-hand,
10,66,10,80,one-hand,
10,67,20,80,one-hand,
10,68,20,120,one-hand,
10,69,10,160,one-hand,
10,70,0,120,one-hand,
10,71,20,80,one-hand,
10,72,20,160,one-hand,
10,73,10,100,one-hand,
10,74,0,80,one-hand,
10,75,10,100,one-hand,
10,76,20,100,one-hand,
10,77,40,80,one-hand,
10,78,0,80,one-hand,
10,79,0,140,one-hand,
10,80,20,80,one-hand,
10,81,20,180,one-hand,
10,82,0,100,one-hand,
10,83,20,120,one-hand,
10,84,10,80,one-hand,
10,85,10,100,one-hand,
10,86,40,180,one-hand,
10,87,0,120,one-hand,
10,88,40,180,one-hand,
10,89,20,140,one-hand,
10,90,40,140,one-hand,
10,91,10,140,one-hand,
10,92,40,160,one-hand,
10,93,40,140,one-hand,
10,94,0,160,one-hand,
10,95,40,120,one-hand,
10,96,40,80,two-hand,
10,97,20,140,two-hand,
10,98,10,100,two-hand,
10,99,40,80,two-hand,
10,100,20,120,two-hand,
10,101,40,100,two-hand,
10,102,0,160,two-hand,
10,103,0,160,two-hand,
10,104,20,180,two-hand,
10,105,0,180,two-hand,
10,106,0,120,two-hand,
10,107,20,140,two-hand,
10,108,40,120,two-hand,
10,109,0,180,two-hand,
10,110,40,160,two-hand,
10,111,40,180,two-hand,
10,112,0,100,two-hand,
10,113,10,160,two-hand,
10,114,10,80,two-hand,
10,115,20,140,two-hand,
10,116,0,80,two-hand,
10,117,10,160,two-hand,
10,118,10,180,two-hand,
10,119,0,120,two-hand,
10,120,0,180,two-hand,
10,121,40,160,two-hand,
10,122,20,160,two-hand,
10,123,20,180,two-hand,
10,124,0,100,two-hand,
10,125,40,80,two-hand,
10,126,0,100,two-hand,
10,127,20,80,two-hand,
10,128,0,80,two-hand,
10,129,20,80,two-hand,
10,130,0,180,two-hand,
10,131,10,180,two-hand,
10,132,40,120,two-hand,
10,133,20,80,two-hand,
10,134,40,140,two-hand,
10,135,10,100,two-hand,
10,136,10,120,two-hand,
10,137,40,180,two-hand,
10,138,20,180,two-hand,
10,139,40,160,two-hand,
10,140,40,120,two-hand,
10,141,0,160,two-hand,
10,142,10,120,two-hand,
10,143,40,180,two-hand,
10,144,40,120,two-hand,
10,145,0,100,two-hand,
10,146,20,120,two-hand,
10,147,40,100,two-hand,
10,148,20,160,two-hand,
10,149,0,140,two-hand,
10,150,20,80,two-hand,
10,151,10,140,two-hand,
10,152,10,160,two-hand,
10,153,10,120,two-hand,
10,154,10,80,two-hand,
10,155,40,180,two-hand,
10,156,20,100,two-hand,
10,157,40,140,two-hand,
10,158,40,100,two-hand,
10,159,20,160,two-hand,
10,160,10,120,two-hand,
10,161,10,100,two-hand,
10,162,0,80,two-hand,
10,163,40,80,two-hand,
10,164,20,140,two-hand,
10,165,0,140,two-hand,
10,166,10,80,two-hand,
10,167,40,100,two-hand,
10,168,10,140,two-hand,
10,169,10,180,two-hand,
10,170,40,140,two-hand,
10,171,20,160,two-hand,
10,172,20,100,two-hand,
10,173,0,120,two-hand,
10,174,20,100,two-hand,
10,175,40,140,two-hand,
10,176,40,160,two-hand,
10,177,10,100,two-hand,
10,178,0,140,two-hand,
10,179,20,180,two-hand,
10,180,10,80,two-hand,
10,181,10,160,two-hand,
10,182,20,100,two-hand,
10,183,20,120,two-hand,
10,184,0,160,two-hand,
10,185,20,120,two-hand,
10,186,10,140,two-hand,
10,187,0,120,two-hand,
10,188,0,80,two-hand,
10,189,10,180,two-hand,
10,190,0,140,two-hand,
10,191,10,140,two-hand,
