pid,trial,visualSize,scenario,direction,congruency,time,distance
12,0,130,one-hand,expand,0,4.26339,
12,1,80,one-hand,expand,0,3.219496,
12,2,80,one-hand,expand,1,2.410755,
12,3,170,one-hand,expand,1,5.516758,
12,4,110,one-hand,expand,1,3.678295,
12,5,100,one-hand,expand,1,2.634794,
12,6,150,one-hand,expand,1,2.397484,
12,7,120,one-hand,expand,1,2.829462,
12,8,160,one-hand,expand,1,3.079608,
12,9,130,one-hand,expand,1,3.107561,
12,10,80,one-hand,expand,1,3.177532,
12,11,150,one-hand,expand,1,2.859868,
12,12,90,one-hand,expand,1,2.242948,
12,13,80,one-hand,expand,1,2.871778,
12,14,180,one-hand,expand,1,4.651279,
12,15,140,one-hand,expand,1,2.815066,
12,16,130,one-hand,expand,1,4.001419,
12,17,170,one-hand,expand,1,2.761839,
12,18,90,one-hand,expand,1,2.995965,
12,19,140,one-hand,expand,1,3.626292,
12,20,130,one-hand,expand,1,2.99735,
12,21,80,one-hand,expand,1,3.931029,
12,22,140,one-hand,expand,1,2.147238,
12,23,100,one-hand,expand,0,2.926522,
12,24,140,one-hand,expand,1,2.494862,
12,25,150,one-hand,expand,1,2.34096,
12,26,160,one-hand,expand,1,2.244554,
12,27,180,one-hand,expand,1,3.622747,
12,28,120,one-hand,expand,1,2.996542,
12,29,100,one-hand,expand,1,2.939933,
12,30,120,one-hand,expand,1,2.272661,
12,31,180,one-hand,expand,1,2.300944,
12,32,140,one-hand,expand,1,3.149905,
12,33,90,one-hand,expand,1,3.080759,
12,34,90,one-hand,expand,1,2.467017,
12,35,100,one-hand,expand,1,1.896291,
12,36,180,one-hand,expand,0,10.98733,
12,37,170,one-hand,expand,1,2.940449,
12,38,170,one-hand,expand,1,2.143792,
12,39,110,one-hand,expand,1,3.691812,
12,40,150,one-hand,expand,1,2.646963,
12,41,160,one-hand,expand,1,2.759558,
12,42,120,one-hand,expand,1,2.689768,
12,43,110,one-hand,expand,1,2.185014,
12,44,130,one-hand,expand,1,2.480491,
12,45,160,one-hand,expand,1,2.593388,
12,46,160,one-hand,expand,1,3.414181,
12,47,120,one-hand,expand,1,2.817509,
12,48,110,one-hand,expand,1,2.175284,
12,49,90,one-hand,expand,1,3.291036,
12,50,100,one-hand,expand,1,3.386031,
12,51,170,one-hand,expand,1,2.649247,
12,52,150,one-hand,expand,1,2.746741,
12,53,110,one-hand,expand,1,3.748081,
12,54,180,one-hand,expand,0,3.775564,
12,55,110,two-hand,expand,1,3.052023,0.2252982
12,56,170,two-hand,expand,1,2.606088,0.2422052
12,57,120,two-hand,expand,1,3.387511,0.236791
12,58,150,two-hand,expand,1,2.970379,0.2555881
12,59,90,two-hand,expand,1,3.371061,0.2144511
12,60,130,two-hand,expand,1,1.827517,0.2259852
12,61,80,two-hand,expand,1,2.911636,0.2139124
12,62,120,two-hand,expand,1,2.354952,0.2505533
12,63,140,two-hand,expand,1,7.214883,0.2650098
12,64,80,two-hand,expand,1,1.910007,0.2106356
12,65,90,two-hand,expand,1,2.090958,0.2139104
12,66,130,two-hand,expand,1,2.494099,0.2097001
12,67,150,two-hand,expand,1,1.993366,0.2381852
12,68,180,two-hand,expand,1,3.482929,0.319621
12,69,140,two-hand,expand,1,2.356234,0.2479986
12,70,170,two-hand,expand,1,2.244469,0.3564785
12,71,160,two-hand,expand,1,1.895993,0.2448452
12,72,90,two-hand,expand,1,1.617889,0.2042846
12,73,90,two-hand,expand,1,1.325379,0.2049624
12,74,140,two-hand,expand,1,1.450413,0.2143714
12,75,140,two-hand,expand,1,1.49218,0.2105101
12,76,120,two-hand,expand,1,1.519492,0.2143181
12,77,130,two-hand,expand,1,1.464674,0.2175125
12,78,80,two-hand,expand,1,3.62599,0.2301836
12,79,100,two-hand,expand,1,2.508602,0.2084803
12,80,170,two-hand,expand,1,3.106752,0.2224576
12,81,100,two-hand,expand,1,2.311889,0.2082272
12,82,140,two-hand,expand,1,1.520731,0.2123187
12,83,130,two-hand,expand,1,6.198561,0.2336947
12,84,150,two-hand,expand,1,3.316771,0.2193177
12,85,130,two-hand,expand,1,2.842587,0.2476438
12,86,170,two-hand,expand,1,2.175006,0.2755781
12,87,180,two-hand,expand,1,2.00758,0.242622
12,88,110,two-hand,expand,1,2.717526,0.216129
12,89,110,two-hand,expand,1,2.105583,0.2335207
12,90,110,two-hand,expand,1,2.452673,0.2515055
12,91,100,two-hand,expand,1,2.479101,0.23907
12,92,160,two-hand,expand,1,2.136304,0.2395359
12,93,150,two-hand,expand,1,3.037656,0.2494143
12,94,90,two-hand,expand,1,2.174597,0.2151933
12,95,110,two-hand,expand,1,1.687444,0.2113814
12,96,160,two-hand,expand,1,1.798123,0.2289449
12,97,180,two-hand,expand,1,2.492229,0.2530267
12,98,180,two-hand,expand,1,2.717802,0.3368694
12,99,170,two-hand,expand,1,1.442375,0.2818584
12,100,100,two-hand,expand,1,1.637127,0.2161857
12,101,80,two-hand,expand,1,1.718142,0.2245895
12,102,120,two-hand,expand,1,1.424459,0.2388718
12,103,180,two-hand,expand,1,2.024337,0.291623
12,104,80,two-hand,expand,1,1.727947,0.2293179
12,105,160,two-hand,expand,1,3.135653,0.3398446
12,106,120,two-hand,expand,1,2.118808,0.2294101
12,107,150,two-hand,expand,1,1.352627,0.2511719
12,108,160,two-hand,expand,1,1.213354,0.2752215
12,109,100,two-hand,expand,1,1.240014,0.2501723
