pid,trial,visualSize,scenario,direction,congruency,time,distance
10,0,40,two-hand,shrink,1,2.397042,0.1927493
10,1,40,two-hand,shrink,1,2.993588,0.2061649
10,2,54,two-hand,shrink,1,3.369419,0.1946077
10,3,46,two-hand,shrink,1,2.074561,0.1866059
10,4,48,two-hand,shrink,1,2.269247,0.1822494
10,5,44,two-hand,shrink,1,3.007053,0.1809565
10,6,42,two-hand,shrink,1,1.46901,0.2093154
10,7,50,two-hand,shrink,0,2.269348,0.2036701
10,8,50,two-hand,shrink,1,5.749851,0.2169776
10,9,42,two-hand,shrink,1,2.129676,0.1713427
10,10,56,two-hand,shrink,0,2.026939,0.1842531
10,11,52,two-hand,shrink,0,2.617392,0.194262
10,12,60,two-hand,shrink,1,4.747565,0.2078783
10,13,44,two-hand,shrink,0,3.620061,0.2223548
10,14,54,two-hand,shrink,1,3.480728,0.1890297
10,15,58,two-hand,shrink,1,3.076927,0.1886845
10,16,58,two-hand,shrink,1,2.005328,0.1894309
10,17,50,two-hand,shrink,1,2.227696,0.1969117
10,18,48,two-hand,shrink,1,3.146371,0.1989488
10,19,40,two-hand,shrink,0,2.171772,0.1870272
10,20,42,two-hand,shrink,1,2.033093,0.1851608
10,21,56,two-hand,shrink,1,1.880013,0.1779323
10,22,48,two-hand,shrink,1,1.963788,0.1835595
10,23,42,two-hand,shrink,0,2.506473,0.192171
10,24,48,two-hand,shrink,0,2.158489,0.1874477
10,25,40,two-hand,shrink,0,3.091308,0.1792619
10,26,46,two-hand,shrink,1,1.971111,0.1856742
10,27,60,two-hand,shrink,1,2.325198,0.1833967
10,28,44,two-hand,shrink,0,1.656873,0.1807052
10,29,60,two-hand,shrink,1,3.257877,0.1752418
10,30,46,two-hand,shrink,0,2.36674,0.165891
10,31,56,two-hand,shrink,1,1.866246,0.1797107
10,32,56,two-hand,shrink,1,2.151783,0.178906
10,33,60,two-hand,shrink,1,2.04674,0.1760945
10,34,56,two-hand,shrink,1,2.110548,0.1721555
10,35,52,two-hand,shrink,0,1.82423,0.1883555
10,36,46,two-hand,shrink,0,3.396294,0.1764617
10,37,54,two-hand,shrink,1,1.50378,0.1818599
10,38,58,two-hand,shrink,1,3.272047,0.1802802
10,39,40,two-hand,shrink,0,1.58704,0.167468
10,40,50,two-hand,shrink,1,1.62391,0.1797196
