pid,trial,visualSize,scenario,direction,congruency,time,distance
5,0,42,one-hand,shrink,1,3.386357,
5,1,48,one-hand,shrink,0,1.506124,
5,2,42,one-hand,shrink,0,5.655103,
5,3,56,one-hand,shrink,1,1.241736,
5,4,42,one-hand,shrink,0,1.840087,
5,5,54,one-hand,shrink,1,1.325216,
5,6,48,one-hand,shrink,1,1.826562,
5,7,50,one-hand,shrink,1,1.311273,
5,8,42,one-hand,shrink,0,1.046744,
5,9,46,one-hand,shrink,0,1.269577,
5,10,54,one-hand,shrink,1,0.9910336,
5,11,56,one-hand,shrink,1,1.17156,
5,12,52,one-hand,shrink,1,1.477813,
5,13,46,one-hand,shrink,0,0.9641771,
5,14,50,one-hand,shrink,0,1.491664,
5,15,44,one-hand,shrink,0,1.324923,
5,16,44,one-hand,shrink,0,1.198649,
5,17,40,one-hand,shrink,0,1.868199,
5,18,60,one-hand,shrink,1,0.8517528,
5,19,46,one-hand,shrink,0,0.9770032,
5,20,54,one-hand,shrink,1,1.144043,
5,21,58,one-hand,shrink,1,0.7963232,
5,22,48,one-hand,shrink,0,3.399342,
5,23,52,one-hand,shrink,1,1.923905,
5,24,44,one-hand,shrink,0,1.561607,
5,25,58,one-hand,shrink,1,0.9489409,
5,26,56,one-hand,shrink,1,3.246743,
5,27,40,one-hand,shrink,0,0.9777117,
5,28,40,one-hand,shrink,0,1.144534,
5,29,40,one-hand,shrink,0,1.171827,
5,30,50,one-hand,shrink,0,3.135262,
5,31,46,one-hand,shrink,0,1.547869,
5,32,44,one-hand,shrink,0,1.42315,
5,33,52,one-hand,shrink,1,0.9216951,
5,34,60,one-hand,shrink,1,0.8372911,
5,35,60,one-hand,shrink,1,0.8238122,
5,36,48,one-hand,shrink,0,1.088911,
5,37,50,one-hand,shrink,0,1.227343,
5,38,42,one-hand,shrink,0,0.991676,
5,39,44,one-hand,shrink,0,1.564619,
5,40,46,one-hand,shrink,0,1.965995,
5,41,48,one-hand,shrink,0,2.243982,
5,42,54,one-hand,shrink,1,0.9629372,
5,43,40,one-hand,shrink,0,1.464323,
5,44,58,one-hand,shrink,1,3.315931,
5,45,54,one-hand,shrink,0,2.118894,
5,46,60,one-hand,shrink,1,1.575656,
5,47,56,one-hand,shrink,1,1.283895,
5,48,56,one-hand,shrink,1,0.810819,
5,49,58,one-hand,shrink,1,1.993791,
5,50,60,one-hand,shrink,1,1.561294,
5,51,52,one-hand,shrink,0,1.214077,
5,52,52,one-hand,shrink,0,4.360684,
5,53,58,one-hand,shrink,1,4.50017,
5,54,50,one-hand,shrink,0,1.771214,
5,55,56,two-hand,shrink,0,3.832021,0.1790315
5,56,60,two-hand,shrink,1,2.730641,0.1902243
5,57,48,two-hand,shrink,0,1.283128,0.1926339
5,58,42,two-hand,shrink,0,1.087363,0.1970037
5,59,50,two-hand,shrink,0,1.074045,0.2102862
5,60,52,two-hand,shrink,0,1.353174,0.1891676
5,61,42,two-hand,shrink,0,1.032241,0.1944426
5,62,46,two-hand,shrink,0,1.743122,0.1866802
5,63,50,two-hand,shrink,0,1.352442,0.1900748
5,64,60,two-hand,shrink,1,1.339397,0.1960153
5,65,46,two-hand,shrink,0,2.299518,0.2000831
5,66,44,two-hand,shrink,0,1.603566,0.2017136
5,67,60,two-hand,shrink,1,1.701675,0.1857795
5,68,40,two-hand,shrink,0,1.198688,0.1878302
5,69,56,two-hand,shrink,1,1.199026,0.1910443
5,70,52,two-hand,shrink,0,2.411393,0.1812718
5,71,60,two-hand,shrink,1,2.453573,0.1902559
5,72,52,two-hand,shrink,0,1.156861,0.1965397
5,73,48,two-hand,shrink,0,1.172083,0.1858181
5,74,42,two-hand,shrink,0,1.199537,0.187645
5,75,42,two-hand,shrink,0,1.366722,0.1928168
5,76,44,two-hand,shrink,0,1.392362,0.1899274
5,77,44,two-hand,shrink,0,1.269871,0.1927821
5,78,50,two-hand,shrink,0,1.367586,0.1927308
5,79,46,two-hand,shrink,0,1.353325,0.1940442
5,80,60,two-hand,shrink,1,1.102144,0.1886292
5,81,52,two-hand,shrink,0,1.21397,0.1927645
5,82,48,two-hand,shrink,0,1.35323,0.1976736
5,83,40,two-hand,shrink,0,2.564155,0.1878486
5,84,46,two-hand,shrink,0,3.14939,0.2024849
5,85,54,two-hand,shrink,1,1.867469,0.1891504
5,86,54,two-hand,shrink,0,1.575649,0.1860116
5,87,58,two-hand,shrink,1,1.144521,0.190426
5,88,54,two-hand,shrink,1,1.310927,0.2000626
5,89,40,two-hand,shrink,0,1.447482,0.193003
5,90,56,two-hand,shrink,1,1.060727,0.1874004
5,91,52,two-hand,shrink,0,1.53428,0.1874524
5,92,40,two-hand,shrink,0,1.005003,0.1910047
5,93,50,two-hand,shrink,0,1.419551,0.1937422
5,94,40,two-hand,shrink,0,1.226966,0.1938398
5,95,46,two-hand,shrink,0,0.9909825,0.1974704
5,96,58,two-hand,shrink,1,1.004612,0.1969841
5,97,42,two-hand,shrink,0,0.9186115,0.1942485
5,98,56,two-hand,shrink,1,0.8378415,0.1977393
5,99,56,two-hand,shrink,1,0.8520887,0.1891066
5,100,54,two-hand,shrink,1,0.8105203,0.1922471
