pid,trial,physical_speed,visual_end_size,scenario,congruency
8,0,-20,50,one-hand,
8,1,0,55,one-hand,
8,2,-10,55,one-hand,
8,3,0,50,one-hand,
8,4,-20,60,one-hand,
8,5,0,45,one-hand,
8,6,-10,55,one-hand,
8,7,-10,60,one-hand,
8,8,-20,40,one-hand,
8,9,-20,45,one-hand,
8,10,-10,35,one-hand,
8,11,-10,35,one-hand,
8,12,-40,45,one-hand,
8,13,-40,40,one-hand,
8,14,-20,35,one-hand,
8,15,-40,55,one-hand,
8,16,-20,55,one-hand,
8,17,-10,50,one-hand,
8,18,-40,35,one-hand,
8,19,-10,50,one-hand,
8,20,-20,35,one-hand,
8,21,-40,40,one-hand,
8,22,0,40,one-hand,
8,23,-40,60,one-hand,
8,24,0,50,one-hand,
8,25,-40,45,one-hand,
8,26,-40,50,one-hand,
8,27,-40,50,one-hand,
8,28,-40,60,one-hand,
8,29,-20,40,one-hand,
8,30,-40,35,one-hand,
8,31,-20,45,one-hand,
8,32,-20,60,one-hand,
8,33,-10,40,one-hand,
8,34,-10,45,one-hand,
8,35,0,40,one-hand,
8,36,0,50,one-hand,
8,37,0,60,one-hand,
8,38,0,55,one-hand,
8,39,0,40,one-hand,
8,40,0,45,one-hand,
8,41,-20,55,one-hand,
8,42,-40,55,one-hand,
8,43,-40,60,one-hand,
8,44,0,35,one-hand,
8,45,0,55,one-hand,
8,46,-20,50,one-hand,
8,47,-40,55,one-hand,
8,48,-20,50,one-hand,
8,49,-40,35,one-hand,
8,50,-20,60,one-hand,
8,51,-10,40,one-hand,
8,52,-10,60,one-hand,
8,53,0,60,one-hand,
8,54,-40,55,one-hand,
8,55,-10,40,one-hand,
8,56,-20,40,one-hand,
8,57,-10,60,one-hand,
8,58,-20,35,one-hand,
8,59,-10,45,one-hand,
8,60,-10,55,one-hand,
8,61,-10,45,one-hand,
8,62,-40,35,one-hand,
8,63,-10,50,one-hand,
8,64,-20,45,one-hand,
8,65,-10,60,one-hand,
8,66,0,55,one-hand,
8,67,0,60,one-hand,
8,68,-20,50,one-hand,
8,69,-10,45,one-hand,
8,70,-10,40,one-hand,
8,71,-40,40,one-hand,
8,72,-20,45,one-hand,
8,73,-40,40,one-hand,
8,74,0,35,one-hand,
8,75,-40,45,one-hand,
8,76,-40,50,one-hand,
8,77,0,45,one-hand,
8,78,-10,35,one-hand,
8,79,0,45,one-hand,
8,80,-10,50,one-hand,
8,81,-20,35,one-hand,
8,82,-20,55,one-hand,
8,83,0,60,one-hand,
8,84,-10,35,one-hand,
8,85,-20,60,one-hand,
8,86,0,35,one-hand,
8,87,-20,40,one-hand,
8,88,-40,50,one-hand,
8,89,-40,60,one-hand,
8,90,-10,55,one-hand,
8,91,0,40,one-hand,
8,92,0,50,one-hand,
8,93,-40,45,one-hand,
8,94,0,35,one-hand,
8,95,-20,55,one-hand,
8,96,-40,40,two-hand,
8,97,0,40,two-hand,
8,98,-10,60,two-hand,
8,99,-10,55,two-hand,
8,100,0,35,two-hand,
8,101,-20,55,two-hand,
8,102,-20,40,two-hand,
8,103,-10,60,two-hand,
8,104,-10,55,two-hand,
8,105,-10,40,two-hand,
8,106,-10,60,two-hand,
8,107,-20,45,two-hand,
8,108,-20,35,two-hand,
8,109,-20,50,two-hand,
8,110,-10,40,two-hand,
8,111,-40,50,two-hand,
8,112,-40,60,two-hand,
8,113,0,50,two-hand,
8,114,-10,55,two-hand,
8,115,-20,55,two-hand,
8,116,-40,35,two-hand,
8,117,0,55,two-hand,
8,118,-40,45,two-hand,
8,119,-20,55,two-hand,
8,120,-20,60,two-hand,
8,121,-40,50,two-hand,
8,122,-20,60,two-hand,
8,123,-40,55,two-hand,
8,124,0,60,two-hand,
8,125,-40,45,two-hand,
8,126,-40,35,two-hand,
8,127,0,55,two-hand,
8,128,-20,35,two-hand,
8,129,0,45,two-hand,
8,130,0,50,two-hand,
8,131,0,45,two-hand,
8,132,-20,45,two-hand,
8,133,-10,35,two-hand,
8,134,-40,35,two-hand,
8,135,0,40,two-hand,
8,136,0,55,two-hand,
8,137,-10,35,two-hand,
8,138,0,40,two-hand,
8,139,0,35,two-hand,
8,140,-10,45,two-hand,
8,141,-20,60,two-hand,
8,142,-10,50,two-hand,
8,143,-40,60,two-hand,
8,144,-40,55,two-hand,
8,145,-40,60,two-hand,
8,146,-40,40,two-hand,
8,147,0,35,two-hand,
8,148,-10,55,two-hand,
8,149,-20,45,two-hand,
8,150,-20,50,two-hand,
8,151,-10,45,two-hand,
8,152,0,45,two-hand,
8,153,-20,40,two-hand,
8,154,0,40,two-hand,
8,155,-40,50,two-hand,
8,156,0,60,two-hand,
8,157,0,45,two-hand,
8,158,0,50,two-hand,
8,159,-40,45,two-hand,
8,160,-20,40,two-hand,
8,161,-20,40,two-hand,
8,162,-40,45,two-hand,
8,163,-40,50,two-hand,
8,164,-10,40,two-hand,
8,165,-20,35,two-hand,
8,166,-10,45,two-hand,
8,167,-20,60,two-hand,
8,168,-10,35,two-hand,
8,169,-10,35,two-hand,
8,170,-40,40,two-hand,
8,171,-20,50,two-hand,
8,172,-20,55,two-hand,
8,173,-10,50,two-hand,
8,174,-10,45,two-hand,
8,175,0,35,two-hand,
8,176,0,60,two-hand,
8,177,0,60,two-hand,
8,178,-20,45,two-hand,
8,179,-10,40,two-hand,
8,180,-40,55,two-hand,
8,181,-10,60,two-hand,
8,182,-10,50,two-hand,
8,183,-40,55,two-hand,
8,184,-40,40,two-hand,
8,185,-40,60,two-hand,
8,186,0,55,two-hand,
8,187,-20,35,two-hand,
8,188,0,50,two-hand,
8,189,-40,35,two-hand,
8,190,-20,50,two-hand,
8,191,-10,50,two-hand,
