pid,trial,physical_speed,visual_end_size,scenario,congruency
1,0,0,60,two-hand,1
1,1,0,45,two-hand,1
1,2,-20,40,two-hand,1
1,3,0,40,two-hand,1
1,4,0,50,two-hand,1
1,5,-10,50,two-hand,1
1,6,-20,60,two-hand,1
1,7,-10,40,two-hand,1
1,8,0,35,two-hand,0
1,9,-20,35,two-hand,0
1,10,-20,35,two-hand,1
1,11,-40,40,two-hand,1
1,12,-20,55,two-hand,1
1,13,-10,40,two-hand,0
1,14,-40,60,two-hand,1
1,15,-20,45,two-hand,0
1,16,-10,50,two-hand,1
1,17,-20,55,two-hand,1
1,18,-40,45,two-hand,1
1,19,-40,50,two-hand,1
1,20,0,40,two-hand,0
1,21,-10,60,two-hand,1
1,22,-10,55,two-hand,1
1,23,-20,50,two-hand,1
1,24,-10,35,two-hand,0
1,25,0,45,two-hand,1
1,26,-20,45,two-hand,1
1,27,-10,45,two-hand,1
1,28,-10,60,two-hand,1
1,29,-20,35,two-hand,0
1,30,-10,50,two-hand,1
1,31,0,55,two-hand,1
1,32,-20,60,two-hand,1
1,33,0,55,two-hand,1
1,34,-40,55,two-hand,1
1,35,-10,35,two-hand,0
1,36,0,50,two-hand,0
1,37,-40,45,two-hand,0
1,38,-20,50,two-hand,1
1,39,-20,50,two-hand,1
1,40,0,60,two-hand,1
1,41,-40,50,two-hand,1
1,42,0,35,two-hand,0
1,43,-40,55,two-hand,1
1,44,-10,60,two-hand,1
1,45,-10,40,two-hand,0
1,46,0,45,two-hand,1
1,47,-10,40,two-hand,0
1,48,0,55,two-hand,1
1,49,0,35,two-hand,0
1,50,-40,35,two-hand,0
1,51,0,55,two-hand,1
1,52,-40,55,two-hand,1
1,53,-10,60,two-hand,1
1,54,0,50,two-hand,1
1,55,-10,45,two-hand,0
1,56,-20,50,two-hand,1
1,57,-10,35,two-hand,0
1,58,-10,45,two-hand,1
1,59,-20,40,two-hand,1
1,60,-40,40,two-hand,0
1,61,0,40,two-hand,0
1,62,0,40,two-hand,0
1,63,-20,35,two-hand,0
1,64,-40,40,two-hand,1
1,65,-10,50,two-hand,1
1,66,-10,55,two-hand,1
1,67,-10,55,two-hand,1
1,68,-40,60,two-hand,1
1,69,-40,40,two-hand,0
1,70,0,35,two-hand,0
1,71,-10,55,two-hand,1
1,72,-40,55,two-hand,1
1,73,-40,60,two-hand,1
1,74,-20,40,two-hand,0
1,75,0,45,two-hand,1
1,76,-40,50,two-hand,1
1,77,-20,40,two-hand,0
1,78,-20,45,two-hand,1
1,79,-10,45,two-hand,1
1,80,-40,45,two-hand,0
1,81,-20,55,two-hand,1
1,82,-40,35,two-hand,0
1,83,0,60,two-hand,1
1,84,-40,50,two-hand,1
1,85,-20,60,two-hand,1
1,86,-40,35,two-hand,0
1,87,-40,35,two-hand,0
1,88,-20,45,two-hand,1
1,89,-40,60,two-hand,1
1,90,-40,45,two-hand,1
1,91,-10,35,two-hand,0
1,92,-20,60,two-hand,1
1,93,0,50,two-hand,0
1,94,-20,55,two-hand,1
1,95,0,60,two-hand,1
1,96,-10,60,one-hand,1
1,97,-20,60,one-hand,1
1,98,-10,40,one-hand,0
1,99,0,40,one-hand,0
1,100,-10,45,one-hand,0
1,101,-40,50,one-hand,1
1,102,-10,55,one-hand,1
1,103,-40,40,one-hand,0
1,104,-40,40,one-hand,0
1,105,-40,50,one-hand,1
1,106,-10,55,one-hand,1
1,107,-20,60,one-hand,1
1,108,-40,40,one-hand,0
1,109,-40,60,one-hand,1
1,110,0,45,one-hand,1
1,111,0,50,one-hand,0
1,112,-40,50,one-hand,1
1,113,-40,55,one-hand,1
1,114,0,40,one-hand,0
1,115,0,45,one-hand,1
1,116,0,35,one-hand,0
1,117,-10,45,one-hand,1
1,118,-10,55,one-hand,1
1,119,-40,35,one-hand,0
1,120,-20,40,one-hand,0
1,121,-40,50,one-hand,1
1,122,0,55,one-hand,1
1,123,0,50,one-hand,1
1,124,-10,35,one-hand,0
1,125,0,50,one-hand,1
1,126,-10,60,one-hand,1
1,127,-40,60,one-hand,1
1,128,-20,55,one-hand,1
1,129,-10,50,one-hand,1
1,130,-10,60,one-hand,1
1,131,-20,60,one-hand,1
1,132,-40,45,one-hand,0
1,133,-40,35,one-hand,0
1,134,-20,35,one-hand,0
1,135,0,35,one-hand,0
1,136,-40,45,one-hand,0
1,137,-20,40,one-hand,0
1,138,-20,55,one-hand,1
1,139,-20,50,one-hand,1
1,140,-10,50,one-hand,1
1,141,0,40,one-hand,0
1,142,-20,45,one-hand,1
1,143,-40,40,one-hand,1
1,144,0,35,one-hand,0
1,145,-20,35,one-hand,0
1,146,-20,35,one-hand,0
1,147,-20,45,one-hand,1
1,148,0,60,one-hand,1
1,149,-20,35,one-hand,0
1,150,-10,50,one-hand,1
1,151,-20,55,one-hand,1
1,152,0,55,one-hand,1
1,153,-10,35,one-hand,0
1,154,-10,45,one-hand,1
1,155,-40,60,one-hand,1
1,156,-40,35,one-hand,0
1,157,-10,55,one-hand,1
1,158,-20,45,one-hand,0
1,159,-10,40,one-hand,0
1,160,0,60,one-hand,1
1,161,0,40,one-hand,0
1,162,-40,60,one-hand,1
1,163,-20,55,one-hand,1
1,164,-10,35,one-hand,0
1,165,-40,35,one-hand,0
1,166,-10,60,one-hand,1
1,167,0,35,one-hand,0
1,168,0,60,one-hand,1
1,169,-20,40,one-hand,1
1,170,-20,45,one-hand,1
1,171,-40,55,one-hand,1
1,172,0,45,one-hand,1
1,173,-20,60,one-hand,1
1,174,0,45,one-hand,1
1,175,-10,45,one-hand,1
1,176,-10,40,one-hand,0
1,177,0,55,one-hand,1
1,178,-40,45,one-hand,1
1,179,-20,50,one-hand,1
1,180,0,60,one-hand,1
1,181,-40,55,one-hand,1
1,182,-10,35,one-hand,0
1,183,-20,40,one-hand,0
1,184,-20,50,one-hand,0
1,185,-10,40,one-hand,0
1,186,0,55,one-hand,1
1,187,0,50,one-hand,0
1,188,-40,45,one-hand,0
1,189,-40,55,one-hand,1
1,190,-20,50,one-hand,0
1,191,-10,50,one-hand,1
