pid,trial,visualSize,scenario,direction,congruency,time,distance
4,0,48,two-hand,shrink,0,4.170803,0.2334572
4,1,44,two-hand,shrink,0,2.447347,0.2208864
4,2,42,two-hand,shrink,0,2.586207,0.2268814
4,3,56,two-hand,shrink,0,2.683353,0.2147877
4,4,40,two-hand,shrink,0,2.099507,0.2179096
4,5,46,two-hand,shrink,0,2.00244,0.2268408
4,6,60,two-hand,shrink,0,2.934418,0.1893047
4,7,60,two-hand,shrink,0,6.960836,0.1847884
4,8,42,two-hand,shrink,0,2.155899,0.2192593
4,9,52,two-hand,shrink,0,2.601598,0.2046986
4,10,52,two-hand,shrink,0,2.614102,0.195618
4,11,56,two-hand,shrink,0,2.085232,0.1987928
4,12,54,two-hand,shrink,0,1.862849,0.1916723
4,13,46,two-hand,shrink,0,2.418327,0.1945671
4,14,44,two-hand,shrink,0,1.946118,0.2053574
4,15,40,two-hand,shrink,0,1.989308,0.2019322
4,16,58,two-hand,shrink,0,3.725309,0.2065433
4,17,54,two-hand,shrink,0,1.836376,0.1975471
4,18,40,two-hand,shrink,0,2.490735,0.2115633
4,19,48,two-hand,shrink,0,1.947039,0.2000214
4,20,46,two-hand,shrink,0,1.571968,0.1975059
4,21,50,two-hand,shrink,0,1.321819,0.2039432
4,22,54,two-hand,shrink,0,1.933411,0.1954505
4,23,50,two-hand,shrink,0,1.988471,0.197497
4,24,50,two-hand,shrink,0,1.919981,0.2032084
4,25,44,two-hand,shrink,0,1.584304,0.2072739
4,26,48,two-hand,shrink,0,1.809155,0.1967939
4,27,42,two-hand,shrink,0,1.458438,0.2013563
4,28,54,two-hand,shrink,0,2.183968,0.1929698
4,29,56,two-hand,shrink,0,2.376481,0.1978866
4,30,48,two-hand,shrink,0,2.002385,0.1987545
4,31,58,two-hand,shrink,0,2.029998,0.2017408
4,32,42,two-hand,shrink,0,1.252453,0.1972627
4,33,52,two-hand,shrink,0,1.571661,0.2036982
4,34,56,two-hand,shrink,0,6.530965,0.1816356
4,35,50,two-hand,shrink,0,1.974349,0.1939793
4,36,44,two-hand,shrink,0,1.085523,0.1971434
4,37,58,two-hand,shrink,0,7.615232,0.1829233
4,38,60,two-hand,shrink,1,5.961014,0.1671865
4,39,48,two-hand,shrink,0,1.655914,0.188095
4,40,56,two-hand,shrink,0,2.016508,0.2063431
4,41,40,two-hand,shrink,0,1.378938,0.1972699
4,42,40,two-hand,shrink,0,1.168924,0.1959769
4,43,52,two-hand,shrink,0,1.628593,0.1973304
4,44,60,two-hand,shrink,0,2.086047,0.1911264
4,45,44,two-hand,shrink,0,1.087534,0.1995519
4,46,42,two-hand,shrink,0,0.9609098,0.2011187
4,47,46,two-hand,shrink,0,1.071494,0.2015574
4,48,52,two-hand,shrink,0,1.197429,0.1978044
4,49,50,two-hand,shrink,0,1.544723,0.1959024
4,50,60,two-hand,shrink,1,5.752709,0.197032
4,51,58,two-hand,shrink,0,2.725898,0.1902723
4,52,58,two-hand,shrink,1,5.05829,0.1802377
4,53,54,two-hand,shrink,0,2.349845,0.1876758
4,54,46,two-hand,shrink,0,1.391819,0.1934468
4,55,46,one-hand,shrink,0,3.752999,
4,56,58,one-hand,shrink,1,1.739187,
4,57,40,one-hand,shrink,0,1.822048,
4,58,48,one-hand,shrink,0,2.516359,
4,59,44,one-hand,shrink,0,1.391719,
4,60,60,one-hand,shrink,1,2.530392,
4,61,60,one-hand,shrink,1,2.558532,
4,62,50,one-hand,shrink,0,2.419234,
4,63,54,one-hand,shrink,1,3.364519,
4,64,44,one-hand,shrink,0,2.419497,
4,65,40,one-hand,shrink,0,1.627329,
4,66,56,one-hand,shrink,1,3.225871,
4,67,54,one-hand,shrink,1,2.016328,
4,68,46,one-hand,shrink,0,1.655321,
4,69,50,one-hand,shrink,0,5.801056,
4,70,58,one-hand,shrink,1,3.255366,
4,71,60,one-hand,shrink,1,2.071997,
4,72,48,one-hand,shrink,0,1.655532,
4,73,56,one-hand,shrink,1,1.79511,
4,74,46,one-hand,shrink,0,1.350453,
4,75,58,one-hand,shrink,1,1.349621,
4,76,50,one-hand,shrink,0,2.031641,
4,77,54,one-hand,shrink,1,2.516751,
4,78,56,one-hand,shrink,1,3.002326,
4,79,56,one-hand,shrink,1,2.11428,
4,80,44,one-hand,shrink,0,1.974722,
4,81,52,one-hand,shrink,0,3.73928,
4,82,40,one-hand,shrink,0,1.056219,
4,83,56,one-hand,shrink,1,1.406159,
4,84,42,one-hand,shrink,0,1.47455,
4,85,44,one-hand,shrink,0,1.79467,
4,86,52,one-hand,shrink,1,1.614328,
4,87,42,one-hand,shrink,0,1.237987,
4,88,58,one-hand,shrink,1,2.141054,
4,89,40,one-hand,shrink,0,1.488259,
4,90,52,one-hand,shrink,1,1.835792,
4,91,40,one-hand,shrink,0,1.447729,
4,92,54,one-hand,shrink,1,2.168658,
4,93,48,one-hand,shrink,0,1.738425,
4,94,60,one-hand,shrink,1,4.058134,
4,95,42,one-hand,shrink,0,0.9322743,
4,96,44,one-hand,shrink,0,0.7229129,
4,97,46,one-hand,shrink,0,0.7108795,
4,98,42,one-hand,shrink,0,0.6418481,
4,99,48,one-hand,shrink,0,0.6138108,
4,100,52,one-hand,shrink,0,0.7239806,
4,101,50,one-hand,shrink,1,2.696881,
4,102,54,one-hand,shrink,1,1.696878,
4,103,58,one-hand,shrink,1,1.572561,
4,104,42,one-hand,shrink,0,0.7683958,
4,105,52,one-hand,shrink,1,1.794039,
4,106,50,one-hand,shrink,1,6.404422,
4,107,46,one-hand,shrink,0,1.626004,
4,108,48,one-hand,shrink,1,3.808089,
4,109,60,one-hand,shrink,1,3.599187,
